2
2,909999999999976
3,647050807568852
3,92
3,657050807568896
2,930000000000053
1,935000000000026
0,940000000000042
0,212949192431159
-0,05
0,222949192431093
0,959999999999978
1,964999999999952
2,969999999999939
3,70705080756886
3,98
3,71705080756889
2,990000000000041
1,99500000000007
1,000000000000031
0,272949192431152
0,01
0,2829491924311
1,01999999999994
2,024999999999966
3,029999999999951
3,767050807568866
4,04
3,777050807568911
3,050000000000029
2,055000000000056
1,060000000000019
0,332949192431145
0,07
0,342949192431107
1,079999999999953
2,08499999999998
3,089999999999963
3,827050807568844
4,1
3,837050807568904
3,110000000000066
2,115000000000042
1,120000000000056
0,392949192431138
0,13
0,402949192431085
1,139999999999965
2,144999999999936
3,149999999999975
3,887050807568852
4,16
3,897050807568897
3,170000000000054
2,175000000000029
1,180000000000044
0,45294919243116
0,19
0,462949192431092
1,199999999999976
2,20499999999995
3,209999999999937
3,947050807568858
4,220000000000001
3,957050807568891
3,230000000000042
2,235000000000071
1,240000000000032
0,512949192431153
0,25
0,522949192431099
1,259999999999939
2,264999999999964
3,269999999999949
4,007050807568865
4,28
4,017050807568912
3,290000000000031
2,295000000000058
1,30000000000007
0,572949192431146
0,31
0,582949192431105
1,31999999999995
2,324999999999921
3,329999999999961
4,067050807568844
4,34
4,077050807568906
3,350000000000068
2,355000000000044
1,360000000000058
0,632949192431139
0,37
0,642949192431084
1,379999999999963
2,384999999999934
3,389999999999973
4,127050807568851
4,4
4,137050807568898
3,410000000000056
2,41500000000003
1,420000000000046
0,692949192431161
0,43
0,702949192431091
1,439999999999974
2,444999999999948
3,449999999999985
4,187050807568829
4,46
4,197050807568891
3,470000000000094
2,475000000000074
1,480000000000034
0,752949192431125
0,49
0,762949192431098
1,499999999999986
2,504999999999905
3,509999999999947
4,247050807568864
4,52
4,257050807568913
3,530000000000032
2,535000000000003
1,540000000000071
0,812949192431147
0,55
0,822949192431076
1,559999999999949
2,564999999999976
3,56999999999991
4,307050807568842
4,58
4,317050807568934
3,590000000000069
2,595000000000046
1,60000000000001
0,872949192431168
0,61
0,882949192431112
1,619999999999912
2,624999999999932
3,629999999999971
4,367050807568822
4,640000000000001
4,377050807568899
3,650000000000008
2,65500000000009
1,660000000000048
0,932949192431133
0,67
0,94294919243109
1,679999999999973
2,68499999999989
3,689999999999934
4,427050807568856
4,7
4,437050807568921
3,710000000000046
2,715000000000018
1,720000000000085
0,992949192431155
0,73
1,002949192431068
1,739999999999936
2,74499999999996
3,749999999999896
4,487050807568835
4,76
4,497050807568886
3,770000000000083
2,775000000000062
1,780000000000024
1,052949192431176
0,79
1,062949192431104
1,799999999999898
2,804999999999917
3,809999999999958
4,54705080756887
4,82
4,557050807568907
3,830000000000022
2,835000000000105
1,840000000000061
1,112949192431141
0,85
1,122949192431082
1,859999999999959
2,864999999999987
3,86999999999992
4,607050807568848
4,88
4,617050807568929
3,89000000000006
2,895000000000034
1,900000000000098
1,172949192431163
0,91
1,182949192431117
1,919999999999922
2,924999999999944
3,929999999999982
4,667050807568827
4,94
4,677050807568893
3,950000000000097
2,955000000000077
1,960000000000037
1,232949192431184
0,97
1,242949192431096
1,979999999999983
2,984999999999901
3,989999999999944
4,727050807568862
5
4,737050807568915
4,010000000000035
3,01500000000012
2,020000000000075
1,292949192431148
1,03
1,302949192431074
2,039999999999946
3,044999999999972
4,049999999999907
4,787050807568841
5,06
4,797050807568937
4,070000000000073
3,07500000000005
2,080000000000013
1,35294919243117
1,09
1,36294919243111
2,099999999999908
3,104999999999928
4,109999999999968
4,847050807568819
5,12
4,857050807568902
4,13000000000011
3,135000000000094
2,140000000000051
1,412949192431135
1,15
1,422949192431088
2,15999999999997
3,164999999999886
4,169999999999931
4,907050807568854
5,18
4,917050807568923
4,190000000000049
3,195000000000023
2,200000000000089
1,472949192431157
1,21
1,482949192431066
2,219999999999932
3,224999999999956
4,229999999999893
4,967050807568833
5,24
4,977050807568888
4,250000000000087
3,255000000000066
2,260000000000027
1,532949192431178
1,27
1,542949192431102
2,279999999999895
3,284999999999913
4,289999999999954
5,027050807568811
5,300000000000001
5,037050807568909
4,310000000000025
3,315000000000109
2,320000000000065
1,592949192431143
1,33
1,60294919243108
2,339999999999955
3,34499999999987
4,349999999999917
5,087050807568847
5,359999999999999
5,097050807568931
4,370000000000063
3,375000000000038
2,380000000000102
1,652949192431165
1,39
1,662949192431058
2,399999999999919
3,40499999999994
4,409999999999978
5,147050807568824
5,42
5,157050807568895
4,4300000000001
3,435000000000081
2,440000000000041
1,712949192431186
1,45
1,722949192431094
2,45999999999998
3,464999999999897
4,469999999999941
5,20705080756886
5,48
5,217050807568917
4,490000000000039
3,495000000000124
2,500000000000078
1,77294919243115
1,51
1,782949192431072
2,519999999999942
3,524999999999968
4,529999999999903
5,267050807568839
5,54
5,277050807568939
4,550000000000077
3,555000000000054
2,560000000000116
1,832949192431172
1,57
1,842949192431108
2,579999999999905
3,584999999999924
4,589999999999964
5,327050807568817
5,6
5,337050807568903
4,610000000000113
3,615000000000097
2,620000000000054
1,892949192431137
1,63
1,902949192431086
2,639999999999966
3,644999999999881
4,649999999999927
5,387050807568853
5,66
5,397050807568925
4,670000000000052
3,675000000000141
2,680000000000092
1,952949192431158
1,69
1,962949192431065
2,699999999999929
3,704999999999952
4,70999999999989
5,44705080756883
5,720000000000001
5,457050807568947
4,73000000000009
3,73500000000007
2,740000000000031
2,01294919243118
1,75
2,0229491924311
2,759999999999891
3,764999999999909
4,769999999999951
5,50705080756881
5,78
5,517050807568912
4,790000000000029
3,795000000000113
2,800000000000068
2,072949192431145
1,81
2,082949192431078
2,819999999999953
3,824999999999866
4,829999999999913
5,567050807568845
5,84
5,577050807568932
4,850000000000066
3,855000000000042
2,860000000000105
2,132949192431166
1,87
2,142949192431057
2,879999999999915
3,884999999999937
4,889999999999876
5,627050807568823
5,9
5,637050807568897
4,910000000000103
3,915000000000085
2,920000000000044
2,192949192431188
1,93
2,202949192431092
2,939999999999878
3,944999999999893
4,949999999999937
5,687050807568858
5,96
5,697050807568919
4,970000000000042
3,975000000000128
2,980000000000081
2,252949192431152
1,99
2,26294919243107
2,999999999999939
4,004999999999964
5,009999999999899
5,747050807568836
6,02
5,757050807568941
5,03000000000008
4,035000000000058
3,040000000000119
2,312949192431174
2,05
2,322949192431048
3,059999999999902
4,064999999999921
5,069999999999961
5,807050807568816
6,08
5,817050807568905
5,090000000000117
4,095000000000101
3,100000000000057
2,372949192431196
2,11
2,382949192431084
3,119999999999963
4,124999999999877
5,129999999999924
5,86705080756885
6,14
5,877050807568927
5,150000000000056
4,155000000000144
3,160000000000095
2,432949192431161
2,17
2,442949192431062
3,179999999999925
4,184999999999949
5,189999999999887
5,927050807568829
6,2
5,937050807568948
5,210000000000093
4,215000000000074
3,220000000000132
2,492949192431182
2,23
2,502949192431098
3,239999999999888
4,244999999999905
5,249999999999948
5,987050807568807
6,26
5,997050807568913
5,270000000000131
4,275000000000117
3,280000000000071
2,552949192431147
2,29
2,562949192431076
3,299999999999949
4,304999999999861
5,309999999999911
6,047050807568842
6,32
6,057050807568935
5,330000000000069
4,335000000000046
3,340000000000108
2,612949192431168
2,35
2,622949192431055
3,359999999999912
4,364999999999933
5,369999999999873
6,107050807568821
6,38
6,1170508075689
5,390000000000107
4,395000000000089
3,400000000000048
2,67294919243119
2,41
2,68294919243109
3,419999999999874
4,424999999999889
5,429999999999934
6,1670508075688
6,44
6,177050807568921
5,450000000000046
4,455000000000132
3,460000000000085
2,732949192431154
2,47
2,742949192431069
3,479999999999936
4,484999999999847
5,489999999999896
6,227050807568835
6,5
6,237050807568942
5,510000000000083
4,515000000000062
3,520000000000123
2,792949192431176
2,53
2,802949192431047
3,539999999999898
4,544999999999916
5,549999999999957
6,287050807568812
6,56
6,297050807568907
5,570000000000121
4,575000000000105
3,580000000000061
2,852949192431198
2,59
2,862949192431082
3,599999999999861
4,604999999999874
5,60999999999992
6,347050807568848
6,62
6,357050807568928
5,630000000000059
4,635000000000148
3,640000000000098
2,912949192431163
2,65
2,92294919243106
3,659999999999922
4,664999999999944
5,669999999999883
6,407050807568827
6,68
6,417050807568951
5,690000000000097
4,695000000000078
3,700000000000136
2,972949192431184
2,71
2,982949192431096
3,719999999999884
4,724999999999902
5,729999999999944
6,467050807568805
6,74
6,477050807568915
5,750000000000134
4,755000000000121
3,760000000000074
3,032949192431205
2,77
3,042949192431075
3,779999999999946
4,784999999999858
5,789999999999907
6,52705080756884
6,8
6,537050807568936
5,810000000000073
4,815000000000164
3,820000000000112
3,09294919243117
2,83
3,102949192431053
3,839999999999908
4,844999999999928
5,84999999999987
6,587050807568819
6,86
6,597050807568959
5,87000000000011
4,875000000000093
3,880000000000051
3,152949192431191
2,89
3,162949192431088
3,89999999999997
4,904999999999999
5,909999999999832
6,647050807568798
6,92
6,657050807568923
5,93000000000005
4,935000000000023
3,940000000000187
3,212949192431214
2,95
3,222949192431066
3,959999999999932
4,964999999999955
5,969999999999992
6,707050807568777
6,98
6,717050807568945
5,990000000000087
4,995000000000066
4,000000000000028
3,272949192431235
3,01
3,282949192431045
4,019999999999895
5,024999999999913
6,029999999999954
6,767050807568868
7,04
6,777050807568966
6,050000000000123
5,055000000000108
4,060000000000065
3,332949192431143
3,07
3,342949192431024
4,079999999999858
5,084999999999869
6,089999999999916
6,827050807568846
7,1
6,837050807568988
6,110000000000161
5,115000000000152
4,120000000000102
3,392949192431164
3,13
3,402949192431115
4,139999999999819
5,144999999999827
6,14999999999988
6,887050807568825
7,16
6,897050807568895
6,170000000000199
5,175000000000195
4,180000000000139
3,452949192431186
3,19
3,462949192431094
4,19999999999998
5,204999999999783
6,209999999999842
6,947050807568803
7,22
6,957050807568917
6,23000000000004
5,235000000000011
4,240000000000177
3,512949192431208
3,25
3,522949192431072
4,259999999999942
5,264999999999968
6,269999999999805
7,007050807568782
7,28
7,017050807568939
6,290000000000076
5,295000000000054
4,300000000000017
3,572949192431229
3,31
3,582949192431051
4,319999999999905
5,324999999999925
6,329999999999964
7,06705080756876
7,34
7,07705080756896
6,350000000000114
5,355000000000097
4,360000000000054
3,632949192431137
3,37
3,642949192431029
4,379999999999868
5,384999999999882
6,389999999999927
7,127050807568853
7,4
7,137050807568982
6,410000000000151
5,41500000000014
4,420000000000091
3,692949192431158
3,43
3,702949192431008
4,439999999999831
5,444999999999839
6,44999999999989
7,187050807568831
7,46
7,197050807568889
6,470000000000188
5,475000000000184
4,480000000000129
3,75294919243118
3,49
3,7629491924311
4,499999999999793
5,504999999999795
6,509999999999852
7,247050807568809
7,52
7,257050807568912
6,53000000000003
5,535000000000227
4,540000000000166
3,812949192431201
3,55
3,822949192431078
4,559999999999952
5,56499999999998
6,569999999999816
7,307050807568788
7,58
7,317050807568933
6,590000000000066
5,595000000000042
4,600000000000204
3,872949192431224
3,61
3,882949192431057
4,619999999999916
5,624999999999936
6,629999999999974
7,367050807568766
7,64
7,377050807568954
6,650000000000103
5,655000000000086
4,660000000000045
3,932949192431131
3,67
3,942949192431035
4,679999999999877
5,684999999999894
6,689999999999937
7,427050807568858
7,7
7,437050807568976
6,710000000000141
5,715000000000129
4,720000000000082
3,992949192431153
3,73
4,002949192431013
4,73999999999984
5,74499999999985
6,7499999999999
7,487050807568837
7,76
7,497050807568997
6,770000000000179
5,775000000000172
4,780000000000119
4,052949192431174
3,79
4,062949192431105
4,799999999999803
5,804999999999807
6,809999999999863
7,547050807568816
7,82
7,557050807568905
6,830000000000019
5,835000000000215
4,840000000000156
4,112949192431195
3,85
4,122949192431085
4,859999999999963
5,864999999999764
6,869999999999825
7,607050807568793
7,88
7,617050807568926
6,890000000000056
5,895000000000031
4,900000000000194
4,172949192431218
3,91
4,182949192431062
4,919999999999925
5,924999999999948
6,929999999999787
7,667050807568772
7,94
7,677050807568948
6,950000000000093
5,955000000000074
4,960000000000034
4,232949192431239
3,97
4,242949192431041
4,979999999999888
5,984999999999905
6,989999999999948
7,727050807568864
8
7,73705080756897
7,01000000000013
6,015000000000117
5,020000000000072
4,292949192431147
4,03
4,30294919243102
5,039999999999851
6,044999999999861
7,04999999999991
7,787050807568843
8,06
7,797050807568992
7,070000000000168
6,07500000000016
5,080000000000108
4,352949192431168
4,09
4,362949192430998
5,099999999999814
6,104999999999819
7,109999999999873
7,847050807568821
8,120000000000001
7,8570508075689
7,130000000000205
6,135000000000202
5,140000000000146
4,41294919243119
4,15
4,422949192431091
5,159999999999974
6,164999999999775
7,169999999999836
7,907050807568799
8,18
7,917050807568922
7,190000000000046
6,195000000000246
5,200000000000183
4,472949192431211
4,21
4,482949192431068
5,219999999999935
6,224999999999961
7,229999999999799
7,967050807568778
8,24
7,977050807568943
7,250000000000084
6,255000000000061
5,26000000000022
4,532949192431234
4,27
4,542949192431047
5,279999999999898
6,284999999999917
7,289999999999957
8,027050807568756
8,3
8,037050807568964
7,310000000000121
6,315000000000105
5,320000000000062
4,592949192431141
4,33
4,602949192431025
5,33999999999986
6,344999999999874
7,349999999999921
8,087050807568849
8,36
8,097050807568985
7,370000000000158
6,375000000000148
5,380000000000098
4,652949192431162
4,390000000000001
4,662949192431004
5,399999999999824
6,404999999999831
7,409999999999883
8,147050807568826
8,42
8,157050807569007
7,430000000000195
6,435000000000192
5,440000000000136
4,712949192431184
4,45
4,722949192431096
5,459999999999786
6,464999999999788
7,469999999999845
8,207050807568805
8,48
8,217050807568915
7,490000000000036
6,495000000000235
5,500000000000173
4,772949192431206
4,51
4,782949192431075
5,519999999999946
6,524999999999745
7,529999999999808
8,267050807568785
8,54
8,277050807568937
7,550000000000073
6,55500000000005
5,560000000000211
4,832949192431228
4,57
4,842949192431053
5,579999999999909
6,584999999999928
7,589999999999771
8,327050807568762
8,600000000000001
8,337050807568959
7,61000000000011
6,615000000000094
5,620000000000051
4,892949192431248
4,63
4,902949192431031
5,639999999999872
6,644999999999886
7,649999999999931
8,387050807568855
8,66
8,39705080756898
7,670000000000147
6,675000000000136
5,680000000000088
4,952949192431158
4,69
4,96294919243101
5,699999999999834
6,704999999999842
7,709999999999893
8,447050807568832
8,719999999999999
8,457050807569003
7,730000000000185
6,73500000000018
5,740000000000125
5,012949192431178
4,75
5,022949192431102
5,759999999999796
6,7649999999998
7,769999999999857
8,507050807568811
8,780000000000001
8,517050807568909
7,790000000000222
6,795000000000222
5,800000000000162
5,072949192431199
4,81
5,08294919243108
5,819999999999956
6,824999999999756
7,829999999999819
8,567050807568789
8,84
8,57705080756893
7,850000000000064
6,855000000000266
5,8600000000002
5,132949192431221
4,87
5,142949192431058
5,879999999999918
6,88499999999994
7,889999999999782
8,627050807568768
8,9
8,637050807568952
7,9100000000001
6,915000000000082
5,920000000000041
5,192949192431243
4,93
5,202949192431038
5,939999999999881
6,944999999999897
7,949999999999941
8,687050807568747
8,96
8,697050807568974
7,970000000000137
6,975000000000125
5,980000000000079
5,252949192431151
4,99
5,262949192431016
5,999999999999844
7,004999999999854
8,009999999999904
8,74705080756884
9,02
8,757050807568996
8,030000000000175
7,035000000000168
6,040000000000116
5,312949192431172
5,05
5,322949192430993
6,059999999999807
7,064999999999811
8,069999999999865
8,807050807568817
9,08
8,817050807568902
8,090000000000213
7,09500000000021
6,100000000000153
5,372949192431194
5,11
5,382949192431086
6,119999999999769
7,124999999999768
8,129999999999828
8,867050807568795
9,14
8,877050807568924
8,150000000000054
7,155000000000254
6,16000000000019
5,432949192431216
5,17
5,442949192431064
6,179999999999929
7,184999999999725
8,189999999999792
8,927050807568774
9,2
8,937050807568946
8,21000000000009
7,215000000000069
6,220000000000227
5,492949192431238
5,23
5,502949192431043
6,239999999999892
7,244999999999909
8,24999999999995
8,987050807568753
9,26
8,997050807568968
8,270000000000127
7,275000000000113
6,280000000000068
5,552949192431258
5,29
5,562949192431021
6,299999999999854
7,304999999999866
8,309999999999913
9,047050807568844
9,32
9,05705080756899
8,330000000000165
7,335000000000155
6,340000000000105
5,612949192431166
5,35
5,622949192431
6,359999999999816
7,364999999999823
8,369999999999877
9,107050807568823
9,379999999999999
9,117050807569012
8,390000000000203
7,395000000000199
6,400000000000142
5,672949192431188
5,41
5,682949192431092
6,41999999999978
7,42499999999978
8,429999999999838
9,167050807568803
9,440000000000001
9,17705080756892
8,450000000000239
7,455000000000242
6,46000000000018
5,732949192431209
5,47
5,74294919243107
6,479999999999939
7,484999999999736
8,489999999999801
9,22705080756878
9,5
9,23705080756894
8,51000000000008
7,515000000000286
6,520000000000218
5,792949192431231
5,53
5,802949192431049
6,539999999999901
7,544999999999921
8,549999999999764
9,287050807568757
9,56
9,297050807568962
8,570000000000118
7,575000000000101
6,580000000000058
5,852949192431252
5,59
5,862949192431027
6,599999999999865
7,604999999999878
8,609999999999925
9,347050807568737
9,620000000000001
9,357050807568983
8,630000000000155
7,635000000000144
6,640000000000096
5,912949192431161
5,65
5,922949192431005
6,659999999999827
7,664999999999835
8,669999999999886
9,40705080756883
9,68
9,417050807569005
8,690000000000193
7,695000000000188
6,700000000000132
5,972949192431182
5,71
5,982949192430984
6,719999999999789
7,724999999999792
8,72999999999985
9,467050807568807
9,74
9,477050807568913
8,75000000000023
7,75500000000023
6,760000000000169
6,032949192431204
5,77
6,042949192431076
6,779999999999752
7,784999999999748
8,78999999999981
9,527050807568786
9,8
9,537050807568935
8,81000000000007
7,815000000000274
6,820000000000207
6,092949192431226
5,83
6,102949192431055
6,839999999999912
7,844999999999932
8,849999999999774
9,587050807568765
9,86
9,597050807568957
8,870000000000108
7,875000000000089
6,880000000000244
6,152949192431246
5,890000000000001
6,162949192431034
6,899999999999874
7,904999999999889
8,909999999999934
9,647050807568743
9,92
9,657050807568977
8,930000000000145
7,935000000000133
6,940000000000085
6,212949192431268
5,95
6,222949192431011
6,959999999999837
7,964999999999846
8,969999999999896
9,707050807568836
9,98
9,717050807568999
8,990000000000181
7,995000000000175
7,000000000000123
6,272949192431177
6,01
6,282949192430991
7,019999999999799
8,024999999999803
9,029999999999859
9,767050807568813
10,040000000000001
9,77705080756902
9,05000000000022
8,055000000000218
7,06000000000016
6,332949192431197
6,07
6,342949192431082
7,079999999999762
8,084999999999761
9,089999999999822
9,827050807568792
10,1
9,837050807568929
9,110000000000255
8,115000000000261
7,120000000000198
6,392949192431219
6,130000000000001
6,40294919243106
7,139999999999922
8,144999999999717
9,149999999999785
9,88705080756877
10,16
9,89705080756895
9,170000000000098
8,175000000000079
7,180000000000234
6,452949192431241
6,19
6,462949192431039
7,199999999999884
8,2049999999999
9,209999999999749
9,947050807568749
10,22
9,957050807568972
9,230000000000135
8,23500000000012
7,240000000000075
6,512949192431264
6,25
6,522949192431018
7,259999999999847
8,264999999999858
9,269999999999905
10,007050807568728
10,28
10,017050807568994
9,290000000000173
8,295000000000163
7,300000000000113
6,57294919243117
6,31
6,582949192430995
7,31999999999981
8,324999999999815
9,329999999999869
10,067050807568819
10,34
10,077050807569016
9,350000000000207
8,355000000000206
7,360000000000149
6,632949192431192
6,370000000000001
6,642949192430974
7,379999999999773
8,38499999999977
9,389999999999832
10,127050807568796
10,4
10,137050807568922
9,410000000000245
8,415000000000251
7,420000000000186
6,692949192431215
6,43
6,702949192431067
7,439999999999735
8,444999999999729
9,449999999999793
10,187050807568776
10,46
10,197050807568944
9,470000000000088
8,475000000000293
7,480000000000224
6,752949192431235
6,49
6,762949192431046
7,499999999999895
8,504999999999914
9,509999999999756
10,247050807568755
10,52
10,257050807568966
9,530000000000124
8,535000000000108
7,540000000000262
6,812949192431256
6,550000000000001
6,822949192431024
7,559999999999858
8,56499999999987
9,569999999999917
10,307050807568734
10,58
10,317050807568988
9,590000000000162
8,595000000000153
7,600000000000102
6,872949192431278
6,609999999999999
6,882949192431002
7,619999999999822
8,624999999999826
9,62999999999988
10,367050807568825
10,64
10,37705080756901
9,6500000000002
8,655000000000195
7,66000000000014
6,932949192431186
6,67
6,942949192430981
7,679999999999783
8,684999999999784
9,689999999999841
10,427050807568804
10,700000000000001
10,437050807569031
9,710000000000237
8,715000000000238
7,720000000000177
6,992949192431207
6,73
7,002949192431071
7,739999999999745
8,744999999999742
9,749999999999805
10,487050807568782
10,76
10,49705080756894
9,770000000000076
8,775000000000281
7,780000000000213
7,052949192431229
6,790000000000001
7,06294919243105
7,799999999999906
8,804999999999698
9,809999999999768
10,547050807568759
10,82
10,557050807568961
9,830000000000114
8,835000000000099
7,840000000000251
7,112949192431252
6,85
7,12294919243103
7,859999999999867
8,864999999999881
9,869999999999731
10,607050807568738
10,88
10,617050807568981
9,890000000000152
8,89500000000014
7,900000000000092
7,172949192431272
6,91
7,182949192431009
7,91999999999983
8,924999999999839
9,92999999999989
10,667050807568831
10,94
10,677050807569003
9,95000000000019
8,955000000000183
7,96000000000013
7,23294919243118
6,970000000000001
7,242949192430986
7,979999999999794
8,984999999999795
9,989999999999853
10,72705080756881
11
10,737050807569025
10,010000000000225
9,015000000000226
8,020000000000167
7,292949192431202
7,029999999999999
7,302949192430964
8,039999999999756
9,044999999999751
10,049999999999816
10,787050807568788
11,06
10,797050807568933
10,070000000000263
9,075000000000271
8,080000000000204
7,352949192431224
7,09
7,362949192431057
8,099999999999914
9,104999999999709
10,109999999999777
10,847050807568767
11,120000000000001
10,857050807568955
10,130000000000104
9,135000000000312
8,140000000000242
7,412949192431244
7,15
7,422949192431035
8,159999999999878
9,164999999999894
10,16999999999974
10,907050807568744
11,18
10,917050807568977
10,19000000000014
9,195000000000128
8,20000000000028
7,472949192431266
7,210000000000001
7,482949192431013
8,21999999999984
9,22499999999985
10,229999999999901
10,967050807568722
11,24
10,977050807568999
10,250000000000178
9,255000000000173
8,260000000000119
7,532949192431174
7,27
7,542949192430992
8,279999999999802
9,284999999999807
10,289999999999864
11,027050807568815
11,3
11,037050807569019
10,310000000000215
9,315000000000214
8,320000000000157
7,592949192431197
7,33
7,602949192430971
8,339999999999765
9,344999999999764
10,349999999999826
11,087050807568794
11,36
11,09705080756904
10,370000000000253
9,375000000000258
8,380000000000194
7,652949192431217
7,390000000000001
7,662949192431062
8,399999999999729
